No. Reads;root;organism;Domain;Group;Phylum;Class;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Candidatus Muproteobacteria;Candidatus Muproteobacteria bacterium RBG_16_65_31;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
2;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
